ID,average_screen_time,predicted_well_being
1045453,2.375,47.55529389051375
1045454,2.5,47.42694313333438
1045455,2.6875,47.234416997565326
1045456,2.0625,47.876170783462186
1045457,2.375,47.55529389051375
1045458,3.3125,46.59266321166847
1045459,4.25,45.630032532823186
1045460,0.875,49.09550297666621
1045462,2.1875,47.74782002628281
1045463,3.0,46.9135401046169
1045466,3.625,46.271786318720046
1045467,2.375,47.55529389051375
1045468,3.5625,46.33596169730973
1045469,3.125,46.78518934743753
1045470,4.0,45.88673404718193
1045471,4.5625,45.30915563987476
1045473,3.625,46.271786318720046
1045474,5.0,44.85992798974696
1045475,1.625,48.32539843358998
1045476,2.375,47.55529389051375
1045478,2.625,47.298592376155014
1045479,3.5,46.400137075899416
1045480,2.875,47.04189086179627
1045482,0.875,49.09550297666621
1045483,2.5,47.42694313333438
1045484,0.625,49.352204491024956
1045485,3.5625,46.33596169730973
1045486,0.9375,49.03132759807652
1045487,2.6875,47.234416997565326
1045488,1.4375,48.51792456935904
1045489,3.625,46.271786318720046
1045490,0.8125,49.1596783552559
1045491,1.9375,48.004521540641555
1045492,1.5,48.45374919076936
1045493,4.0625,45.822558668592244
1045494,2.9375,46.97771548320659
1045495,3.5,46.400137075899416
1045496,4.125,45.758383290002556
1045498,1.3125,48.64627532653841
1045499,2.625,47.298592376155014
1045501,1.5,48.45374919076936
1045503,2.6875,47.234416997565326
1045505,1.6875,48.2612230550003
1045506,1.6875,48.2612230550003
1045507,1.3125,48.64627532653841
1045508,3.1875,46.72101396884784
1045509,3.375,46.528487833078785
1045510,0.5625,49.41637986961464
1045511,2.125,47.8119954048725
1045512,3.75,46.14343556154067
1045513,1.5,48.45374919076936
1045514,1.8125,48.132872297820924
1045515,3.75,46.14343556154067
1045517,4.0625,45.822558668592244
1045518,0.1875,49.80143214115275
1045519,2.0,47.94034616205187
1045520,1.5,48.45374919076936
1045521,1.75,48.19704767641061
1045523,2.375,47.55529389051375
1045524,2.5,47.42694313333438
1045525,1.1875,48.774626083717784
1045526,2.0,47.94034616205187
1045527,2.1875,47.74782002628281
1045528,1.0,48.96715221948684
1045529,1.375,48.58209994794873
1045530,4.0,45.88673404718193
1045532,4.0,45.88673404718193
1045533,4.125,45.758383290002556
1045534,0.75,49.22385373384558
1045535,0.75,49.22385373384558
1045538,3.0,46.9135401046169
1045539,3.5,46.400137075899416
1045540,1.0,48.96715221948684
1045541,1.4375,48.51792456935904
1045542,1.75,48.19704767641061
1045543,3.125,46.78518934743753
1045544,1.6875,48.2612230550003
1045545,0.9375,49.03132759807652
1045546,2.1875,47.74782002628281
1045547,2.0625,47.876170783462186
1045549,2.4375,47.49111851192407
1045551,0.8125,49.1596783552559
1045552,0.9375,49.03132759807652
1045553,3.375,46.528487833078785
1045554,1.625,48.32539843358998
1045555,2.375,47.55529389051375
1045556,1.3125,48.64627532653841
1045558,1.5625,48.38957381217967
1045559,1.5625,48.38957381217967
1045564,2.9375,46.97771548320659
1045566,2.375,47.55529389051375
1045567,3.5,46.400137075899416
1045570,1.5,48.45374919076936
1045571,6.125,43.70477117513262
1045572,4.3125,45.5658571542335
1045573,4.0,45.88673404718193
1045574,5.5,44.34652496102947
1045576,1.1875,48.774626083717784
1045579,3.0,46.9135401046169
1045581,2.3125,47.61946926910344
1045582,1.5625,48.38957381217967
1045583,1.625,48.32539843358998
1045584,1.75,48.19704767641061
1045585,1.875,48.06869691923124
1045586,3.25,46.656838590258154
1045587,2.75,47.170241618975645
1045588,1.8125,48.132872297820924
1045589,1.75,48.19704767641061
1045590,2.25,47.68364464769313
1045591,3.125,46.78518934743753
1045592,2.0625,47.876170783462186
1045593,2.1875,47.74782002628281
1045594,1.75,48.19704767641061
1045596,2.25,47.68364464769313
1045597,2.125,47.8119954048725
1045598,2.125,47.8119954048725
1045599,0.75,49.22385373384558
1045600,0.8125,49.1596783552559
1045601,7.0,42.80631587487702
1045603,1.5,48.45374919076936
1045608,5.5,44.34652496102947
1045611,3.125,46.78518934743753
1045612,1.375,48.58209994794873
1045613,3.5,46.400137075899416
1045614,2.6875,47.234416997565326
1045615,3.5625,46.33596169730973
1045617,0.75,49.22385373384558
1045618,1.6875,48.2612230550003
1045619,4.625,45.24498026128507
1045620,5.25,44.60322647538822
1045621,1.125,48.838801462307465
1045622,1.875,48.06869691923124
1045623,0.9375,49.03132759807652
1045624,3.0,46.9135401046169
1045625,3.5,46.400137075899416
1045626,1.875,48.06869691923124
1045627,3.1875,46.72101396884784
1045628,1.125,48.838801462307465
1045629,0.9375,49.03132759807652
1045630,3.0,46.9135401046169
1045631,2.625,47.298592376155014
1045632,2.5625,47.362767754744695
1045633,2.25,47.68364464769313
1045634,0.875,49.09550297666621
1045635,3.75,46.14343556154067
1045637,0.5,49.480555248204325
1045638,2.25,47.68364464769313
1045639,5.0,44.85992798974696
1045640,3.875,46.0150848043613
1045641,1.625,48.32539843358998
1045642,3.1875,46.72101396884784
1045643,2.5,47.42694313333438
1045644,2.125,47.8119954048725
1045645,2.0,47.94034616205187
1045646,3.5,46.400137075899416
1045647,4.125,45.758383290002556
1045648,1.875,48.06869691923124
1045649,2.5625,47.362767754744695
1045650,1.75,48.19704767641061
1045651,2.625,47.298592376155014
1045652,4.25,45.630032532823186
1045653,1.875,48.06869691923124
1045654,1.4375,48.51792456935904
1045655,2.5,47.42694313333438
1045656,1.6875,48.2612230550003
1045657,0.75,49.22385373384558
1045658,1.125,48.838801462307465
1045659,3.3125,46.59266321166847
1045660,1.4375,48.51792456935904
1045661,2.5,47.42694313333438
1045662,2.375,47.55529389051375
1045664,1.625,48.32539843358998
1045665,2.1875,47.74782002628281
1045666,3.375,46.528487833078785
1045667,1.875,48.06869691923124
1045668,1.5625,48.38957381217967
1045670,2.625,47.298592376155014
1045671,3.0,46.9135401046169
1045672,2.125,47.8119954048725
1045673,3.1875,46.72101396884784
1045675,2.1875,47.74782002628281
1045676,2.9375,46.97771548320659
1045677,2.3125,47.61946926910344
1045678,1.625,48.32539843358998
1045680,2.5625,47.362767754744695
1045681,1.1875,48.774626083717784
1045682,3.375,46.528487833078785
1045683,0.875,49.09550297666621
1045684,1.9375,48.004521540641555
1045685,1.5625,48.38957381217967
1045686,0.4375,49.544730626794006
1045688,2.75,47.170241618975645
1045690,3.0,46.9135401046169
1045691,2.75,47.170241618975645
1045692,2.875,47.04189086179627
1045693,3.6875,46.20761094013036
1045694,2.75,47.170241618975645
1045695,2.75,47.170241618975645
1045696,4.625,45.24498026128507
1045697,3.5,46.400137075899416
1045698,2.6875,47.234416997565326
1045701,0.4375,49.544730626794006
1045702,2.125,47.8119954048725
1045703,2.5,47.42694313333438
1045704,1.1875,48.774626083717784
1045705,2.3125,47.61946926910344
1045708,4.0625,45.822558668592244
1045709,2.25,47.68364464769313
1045711,1.625,48.32539843358998
1045712,1.6875,48.2612230550003
1045713,3.875,46.0150848043613
1045714,2.0625,47.876170783462186
1045716,1.375,48.58209994794873
1045717,1.875,48.06869691923124
1045718,3.5,46.400137075899416
1045720,2.75,47.170241618975645
1045722,1.5625,48.38957381217967
1045723,2.625,47.298592376155014
1045724,1.5,48.45374919076936
1045726,5.625,44.218174203850104
1045727,2.0,47.94034616205187
1045728,0.9375,49.03132759807652
1045729,1.0625,48.90297684089715
1045730,0.625,49.352204491024956
1045731,0.875,49.09550297666621
1045732,2.875,47.04189086179627
1045733,2.0,47.94034616205187
1045734,1.1875,48.774626083717784
1045735,2.5,47.42694313333438
1045736,1.625,48.32539843358998
1045737,3.0,46.9135401046169
1045738,1.9375,48.004521540641555
1045739,2.0625,47.876170783462186
1045741,2.75,47.170241618975645
1045742,3.5,46.400137075899416
1045747,4.125,45.758383290002556
1045748,1.125,48.838801462307465
1045749,2.5,47.42694313333438
1045750,1.5625,48.38957381217967
1045751,2.25,47.68364464769313
1045753,3.0,46.9135401046169
1045754,1.5,48.45374919076936
1045755,2.25,47.68364464769313
1045756,1.6875,48.2612230550003
1045757,4.75,45.1166295041057
1045758,0.75,49.22385373384558
1045759,3.0,46.9135401046169
1045760,2.8125,47.10606624038596
1045761,2.0,47.94034616205187
1045762,1.75,48.19704767641061
1045763,1.875,48.06869691923124
1045764,4.125,45.758383290002556
1045765,3.375,46.528487833078785
1045766,3.375,46.528487833078785
1045767,1.5625,48.38957381217967
1045768,2.125,47.8119954048725
1045769,1.4375,48.51792456935904
1045771,0.8125,49.1596783552559
1045773,1.625,48.32539843358998
1045774,2.625,47.298592376155014
1045775,1.625,48.32539843358998
1045776,3.875,46.0150848043613
1045777,2.5625,47.362767754744695
1045778,3.1875,46.72101396884784
1045779,1.8125,48.132872297820924
1045780,3.875,46.0150848043613
1045781,4.125,45.758383290002556
1045782,3.3125,46.59266321166847
1045783,1.6875,48.2612230550003
1045784,1.4375,48.51792456935904
1045785,2.0,47.94034616205187
1045786,2.75,47.170241618975645
1045787,0.875,49.09550297666621
1045788,2.75,47.170241618975645
1045789,1.125,48.838801462307465
1045790,1.6875,48.2612230550003
1045791,2.375,47.55529389051375
1045792,2.25,47.68364464769313
1045793,2.125,47.8119954048725
1045794,1.3125,48.64627532653841
1045796,2.25,47.68364464769313
1045797,2.4375,47.49111851192407
1045798,4.375,45.50168177564382
1045801,1.875,48.06869691923124
1045803,2.0625,47.876170783462186
1045804,0.75,49.22385373384558
1045806,2.375,47.55529389051375
1045807,0.8125,49.1596783552559
1045808,2.5,47.42694313333438
1045809,1.25,48.710450705128096
1045810,2.0,47.94034616205187
1045811,3.375,46.528487833078785
1045812,0.625,49.352204491024956
1045813,3.25,46.656838590258154
1045814,4.25,45.630032532823186
1045815,2.625,47.298592376155014
1045816,1.5,48.45374919076936
1045817,2.875,47.04189086179627
1045818,2.25,47.68364464769313
1045819,5.625,44.218174203850104
1045820,2.4375,47.49111851192407
1045821,3.375,46.528487833078785
1045822,2.75,47.170241618975645
1045823,1.875,48.06869691923124
1045826,2.9375,46.97771548320659
1045827,2.625,47.298592376155014
1045828,0.875,49.09550297666621
1045829,3.3125,46.59266321166847
1045830,5.25,44.60322647538822
1045831,1.0625,48.90297684089715
1045832,2.6875,47.234416997565326
1045833,2.4375,47.49111851192407
1045834,2.5,47.42694313333438
1045835,2.625,47.298592376155014
1045836,3.125,46.78518934743753
1045837,2.75,47.170241618975645
1045838,2.1875,47.74782002628281
1045839,1.375,48.58209994794873
1045840,2.6875,47.234416997565326
1045841,1.875,48.06869691923124
1045842,2.875,47.04189086179627
1045844,2.625,47.298592376155014
1045845,1.75,48.19704767641061
1045846,2.125,47.8119954048725
1045848,1.3125,48.64627532653841
1045849,2.5625,47.362767754744695
1045850,0.9375,49.03132759807652
1045851,1.75,48.19704767641061
1045852,1.5625,48.38957381217967
1045853,3.125,46.78518934743753
1045854,2.6875,47.234416997565326
1045855,2.75,47.170241618975645
1045856,1.75,48.19704767641061
1045857,1.6875,48.2612230550003
1045858,1.75,48.19704767641061
1045859,2.25,47.68364464769313
1045860,1.5,48.45374919076936
1045861,2.1875,47.74782002628281
1045862,4.5,45.37333101846444
1045863,2.4375,47.49111851192407
1045864,3.5,46.400137075899416
1045865,1.75,48.19704767641061
1045866,2.3125,47.61946926910344
1045867,2.1875,47.74782002628281
1045868,3.125,46.78518934743753
1045869,2.375,47.55529389051375
1045870,1.0,48.96715221948684
1045871,4.25,45.630032532823186
1045872,3.5625,46.33596169730973
1045873,1.9375,48.004521540641555
1045874,1.0,48.96715221948684
1045876,2.9375,46.97771548320659
1045877,2.375,47.55529389051375
1045878,2.75,47.170241618975645
1045879,3.0,46.9135401046169
1045880,3.875,46.0150848043613
1045881,4.75,45.1166295041057
1045882,2.0625,47.876170783462186
1045883,1.9375,48.004521540641555
1045884,1.3125,48.64627532653841
1045885,3.0625,46.84936472602721
1045886,2.375,47.55529389051375
1045887,2.625,47.298592376155014
1045888,3.875,46.0150848043613
1045889,0.9375,49.03132759807652
1045890,2.375,47.55529389051375
1045891,2.6875,47.234416997565326
1045893,1.875,48.06869691923124
1045894,1.5625,48.38957381217967
1045895,3.3125,46.59266321166847
1045896,2.875,47.04189086179627
1045897,2.6875,47.234416997565326
1045899,1.625,48.32539843358998
1045900,1.875,48.06869691923124
1045901,2.9375,46.97771548320659
1045903,1.75,48.19704767641061
1045904,1.75,48.19704767641061
1045906,3.75,46.14343556154067
1045908,1.5,48.45374919076936
1045909,2.875,47.04189086179627
1045910,4.375,45.50168177564382
1045911,1.375,48.58209994794873
1045912,2.625,47.298592376155014
1045913,2.375,47.55529389051375
1045915,2.0,47.94034616205187
1045916,1.4375,48.51792456935904
1045918,2.125,47.8119954048725
1045919,3.5625,46.33596169730973
1045920,2.625,47.298592376155014
1045921,1.3125,48.64627532653841
1045922,4.375,45.50168177564382
1045924,1.375,48.58209994794873
1045925,1.5,48.45374919076936
1045926,3.125,46.78518934743753
1045927,3.0625,46.84936472602721
1045928,2.25,47.68364464769313
1045929,1.5,48.45374919076936
1045930,2.1875,47.74782002628281
1045931,2.875,47.04189086179627
1045932,4.5625,45.30915563987476
1045933,3.25,46.656838590258154
1045936,3.4375,46.4643124544891
1045937,3.125,46.78518934743753
1045938,4.25,45.630032532823186
1045939,1.5,48.45374919076936
1045940,6.0,43.83312193231199
1045941,0.9375,49.03132759807652
1045942,6.0,43.83312193231199
1045943,3.5,46.400137075899416
1045944,0.625,49.352204491024956
1045945,1.75,48.19704767641061
1045946,0.625,49.352204491024956
1045947,3.75,46.14343556154067
1045949,4.875,44.98827874692633
1045950,0.625,49.352204491024956
1045953,2.5,47.42694313333438
1045954,4.75,45.1166295041057
1045955,3.125,46.78518934743753
1045958,5.25,44.60322647538822
1045959,3.125,46.78518934743753
1045960,1.75,48.19704767641061
1045962,2.5,47.42694313333438
1045963,2.5625,47.362767754744695
1045964,2.125,47.8119954048725
1045965,5.25,44.60322647538822
1045966,3.375,46.528487833078785
1045967,3.8125,46.07926018295099
1045968,7.0,42.80631587487702
1045969,1.75,48.19704767641061
1045971,1.875,48.06869691923124
1045972,3.75,46.14343556154067
1045973,2.25,47.68364464769313
1045974,3.5,46.400137075899416
1045975,2.0625,47.876170783462186
1045977,3.1875,46.72101396884784
1045978,2.1875,47.74782002628281
1045979,5.25,44.60322647538822
1045980,2.0,47.94034616205187
1045981,3.375,46.528487833078785
1045984,3.75,46.14343556154067
1045985,2.75,47.170241618975645
1045986,3.125,46.78518934743753
1045987,2.625,47.298592376155014
1045989,1.4375,48.51792456935904
1045990,2.0,47.94034616205187
1045991,3.375,46.528487833078785
1045994,2.5,47.42694313333438
1045995,2.1875,47.74782002628281
1045996,4.25,45.630032532823186
1045997,1.0625,48.90297684089715
1045998,1.75,48.19704767641061
1045999,2.25,47.68364464769313
1046001,1.375,48.58209994794873
1046002,1.375,48.58209994794873
1046003,1.875,48.06869691923124
1046004,1.3125,48.64627532653841
1046005,0.5625,49.41637986961464
1046006,3.0,46.9135401046169
1046007,3.625,46.271786318720046
1046008,1.5625,48.38957381217967
1046009,2.625,47.298592376155014
1046010,4.625,45.24498026128507
1046012,2.0625,47.876170783462186
1046013,1.75,48.19704767641061
1046015,1.875,48.06869691923124
1046016,0.4375,49.544730626794006
1046017,2.375,47.55529389051375
1046018,3.875,46.0150848043613
1046019,5.0,44.85992798974696
1046020,1.625,48.32539843358998
1046021,2.5,47.42694313333438
1046022,1.75,48.19704767641061
1046026,1.25,48.710450705128096
1046027,1.5625,48.38957381217967
1046028,1.9375,48.004521540641555
1046030,1.125,48.838801462307465
1046031,3.75,46.14343556154067
1046032,4.75,45.1166295041057
1046033,7.0,42.80631587487702
1046034,1.0,48.96715221948684
1046035,1.25,48.710450705128096
1046036,2.0,47.94034616205187
1046037,2.875,47.04189086179627
1046038,1.25,48.710450705128096
1046039,2.25,47.68364464769313
1046040,4.0,45.88673404718193
1046042,4.5625,45.30915563987476
1046044,2.0625,47.876170783462186
1046045,1.875,48.06869691923124
1046046,3.25,46.656838590258154
1046047,2.375,47.55529389051375
1046048,1.75,48.19704767641061
1046049,3.0,46.9135401046169
1046050,1.375,48.58209994794873
1046051,0.625,49.352204491024956
1046052,1.375,48.58209994794873
1046053,4.0,45.88673404718193
1046054,2.875,47.04189086179627
1046055,2.6875,47.234416997565326
1046056,4.8125,45.052454125516014
1046058,1.625,48.32539843358998
1046059,2.4375,47.49111851192407
1046060,0.9375,49.03132759807652
1046061,2.6875,47.234416997565326
1046063,1.3125,48.64627532653841
1046064,2.1875,47.74782002628281
1046066,3.0,46.9135401046169
1046067,0.5625,49.41637986961464
1046068,4.125,45.758383290002556
1046069,2.875,47.04189086179627
1046070,3.25,46.656838590258154
1046073,2.0,47.94034616205187
1046074,2.1875,47.74782002628281
1046075,2.0,47.94034616205187
1046076,3.75,46.14343556154067
1046078,2.875,47.04189086179627
1046079,3.0,46.9135401046169
1046080,4.125,45.758383290002556
1046081,0.75,49.22385373384558
1046082,1.375,48.58209994794873
1046083,1.5625,48.38957381217967
1046084,0.875,49.09550297666621
1046085,1.5,48.45374919076936
1046086,2.75,47.170241618975645
1046087,2.0625,47.876170783462186
1046088,1.3125,48.64627532653841
1046090,1.25,48.710450705128096
1046091,1.0,48.96715221948684
1046092,0.375,49.608906005383695
1046093,1.3125,48.64627532653841
1046094,3.75,46.14343556154067
1046095,2.4375,47.49111851192407
1046096,1.25,48.710450705128096
1046097,1.6875,48.2612230550003
1046098,1.9375,48.004521540641555
1046100,3.3125,46.59266321166847
1046101,0.75,49.22385373384558
1046102,3.25,46.656838590258154
1046104,1.625,48.32539843358998
1046105,0.75,49.22385373384558
1046106,2.75,47.170241618975645
1046107,4.5625,45.30915563987476
1046108,2.5625,47.362767754744695
1046109,2.3125,47.61946926910344
1046110,1.4375,48.51792456935904
1046111,1.375,48.58209994794873
1046112,2.5625,47.362767754744695
1046114,3.0,46.9135401046169
1046115,2.75,47.170241618975645
1046116,2.375,47.55529389051375
1046117,2.5,47.42694313333438
1046118,2.75,47.170241618975645
1046120,4.25,45.630032532823186
1046121,3.5625,46.33596169730973
1046122,4.8125,45.052454125516014
1046123,3.0,46.9135401046169
1046124,2.3125,47.61946926910344
1046125,6.5,43.319718903594506
1046126,2.875,47.04189086179627
1046127,3.75,46.14343556154067
1046128,2.875,47.04189086179627
1046129,1.875,48.06869691923124
1046131,3.5,46.400137075899416
1046133,1.125,48.838801462307465
1046134,1.75,48.19704767641061
1046135,2.4375,47.49111851192407
1046136,2.5,47.42694313333438
1046137,0.75,49.22385373384558
1046138,2.375,47.55529389051375
1046139,1.875,48.06869691923124
1046140,4.125,45.758383290002556
1046143,1.75,48.19704767641061
1046144,2.375,47.55529389051375
1046145,3.375,46.528487833078785
1046146,1.9375,48.004521540641555
1046147,2.0,47.94034616205187
1046149,1.8125,48.132872297820924
1046152,2.1875,47.74782002628281
1046154,2.375,47.55529389051375
1046155,2.5625,47.362767754744695
1046156,2.625,47.298592376155014
1046157,2.8125,47.10606624038596
1046158,4.9375,44.924103368336645
1046159,4.5,45.37333101846444
1046160,1.25,48.710450705128096
1046163,2.5,47.42694313333438
1046165,1.5625,48.38957381217967
1046166,3.875,46.0150848043613
1046167,2.1875,47.74782002628281
1046169,1.875,48.06869691923124
1046171,1.8125,48.132872297820924
1046172,1.0625,48.90297684089715
1046173,2.5,47.42694313333438
1046174,3.375,46.528487833078785
1046175,2.375,47.55529389051375
1046176,1.8125,48.132872297820924
1046177,4.5,45.37333101846444
1046178,2.625,47.298592376155014
1046180,0.875,49.09550297666621
1046181,3.0,46.9135401046169
1046182,2.8125,47.10606624038596
1046184,1.625,48.32539843358998
1046185,3.125,46.78518934743753
1046186,2.75,47.170241618975645
1046187,3.25,46.656838590258154
1046189,0.8125,49.1596783552559
1046192,1.75,48.19704767641061
1046195,1.9375,48.004521540641555
1046196,2.5,47.42694313333438
1046197,1.875,48.06869691923124
1046198,3.625,46.271786318720046
1046199,1.375,48.58209994794873
1046200,1.75,48.19704767641061
1046201,2.375,47.55529389051375
1046202,1.6875,48.2612230550003
1046205,2.75,47.170241618975645
1046206,1.375,48.58209994794873
1046207,2.0,47.94034616205187
1046208,3.625,46.271786318720046
1046209,3.5,46.400137075899416
1046211,2.75,47.170241618975645
1046212,2.6875,47.234416997565326
1046213,1.0,48.96715221948684
1046214,3.375,46.528487833078785
1046215,2.125,47.8119954048725
1046216,2.0,47.94034616205187
1046217,2.9375,46.97771548320659
1046219,2.5625,47.362767754744695
1046222,1.0,48.96715221948684
1046224,3.125,46.78518934743753
1046225,1.8125,48.132872297820924
1046226,2.6875,47.234416997565326
1046227,2.3125,47.61946926910344
1046228,2.375,47.55529389051375
1046229,1.75,48.19704767641061
1046230,5.0,44.85992798974696
1046231,2.5625,47.362767754744695
1046232,0.9375,49.03132759807652
1046234,3.6875,46.20761094013036
1046235,4.0,45.88673404718193
1046236,3.125,46.78518934743753
1046237,1.625,48.32539843358998
1046238,2.8125,47.10606624038596
1046239,1.1875,48.774626083717784
1046240,2.0,47.94034616205187
1046241,5.0,44.85992798974696
1046242,2.0,47.94034616205187
1046243,1.875,48.06869691923124
1046244,1.0625,48.90297684089715
1046245,1.0,48.96715221948684
1046246,3.5,46.400137075899416
1046248,4.0,45.88673404718193
1046249,2.75,47.170241618975645
1046250,2.875,47.04189086179627
1046251,4.0,45.88673404718193
1046252,1.9375,48.004521540641555
1046253,2.875,47.04189086179627
1046254,3.125,46.78518934743753
1046256,2.1875,47.74782002628281
1046257,1.75,48.19704767641061
1046258,3.5,46.400137075899416
1046259,2.5,47.42694313333438
1046261,4.125,45.758383290002556
1046262,2.875,47.04189086179627
1046263,2.25,47.68364464769313
1046264,2.0625,47.876170783462186
1046265,3.5,46.400137075899416
1046266,2.125,47.8119954048725
1046267,2.625,47.298592376155014
1046268,2.25,47.68364464769313
1046269,1.625,48.32539843358998
1046270,2.875,47.04189086179627
1046271,2.75,47.170241618975645
1046274,1.125,48.838801462307465
1046275,2.5,47.42694313333438
1046276,2.0625,47.876170783462186
1046277,2.125,47.8119954048725
1046278,3.0,46.9135401046169
1046282,1.625,48.32539843358998
1046283,0.875,49.09550297666621
1046284,0.5625,49.41637986961464
1046285,1.6875,48.2612230550003
1046286,0.6875,49.28802911243527
1046287,2.25,47.68364464769313
1046288,1.4375,48.51792456935904
1046289,4.125,45.758383290002556
1046290,0.75,49.22385373384558
1046291,3.25,46.656838590258154
1046292,2.4375,47.49111851192407
1046294,3.375,46.528487833078785
1046296,1.6875,48.2612230550003
1046297,3.25,46.656838590258154
1046298,1.1875,48.774626083717784
1046299,3.125,46.78518934743753
1046300,4.0625,45.822558668592244
1046301,1.625,48.32539843358998
1046302,2.875,47.04189086179627
1046303,2.5,47.42694313333438
1046304,1.8125,48.132872297820924
1046305,1.25,48.710450705128096
1046306,3.25,46.656838590258154
1046307,3.75,46.14343556154067
1046308,2.375,47.55529389051375
1046309,2.75,47.170241618975645
1046310,3.75,46.14343556154067
1046312,2.5625,47.362767754744695
1046314,4.125,45.758383290002556
1046315,3.125,46.78518934743753
1046317,2.375,47.55529389051375
1046318,1.4375,48.51792456935904
1046319,1.25,48.710450705128096
1046320,1.6875,48.2612230550003
1046321,1.6875,48.2612230550003
1046322,1.5,48.45374919076936
1046323,2.8125,47.10606624038596
1046324,1.75,48.19704767641061
1046325,4.125,45.758383290002556
1046326,2.625,47.298592376155014
1046327,3.0,46.9135401046169
1046329,0.4375,49.544730626794006
1046330,2.375,47.55529389051375
1046331,1.5,48.45374919076936
1046332,3.0625,46.84936472602721
1046333,1.6875,48.2612230550003
1046334,2.125,47.8119954048725
1046335,1.6875,48.2612230550003
1046336,2.125,47.8119954048725
1046337,3.5,46.400137075899416
1046340,1.25,48.710450705128096
1046341,1.875,48.06869691923124
1046342,2.9375,46.97771548320659
1046343,1.5625,48.38957381217967
1046344,2.0625,47.876170783462186
1046345,0.875,49.09550297666621
1046346,1.5,48.45374919076936
1046348,3.625,46.271786318720046
1046349,1.5,48.45374919076936
1046350,2.0625,47.876170783462186
1046351,1.75,48.19704767641061
1046352,1.3125,48.64627532653841
1046353,0.6875,49.28802911243527
1046354,4.0,45.88673404718193
1046355,2.4375,47.49111851192407
1046356,3.375,46.528487833078785
1046357,2.5,47.42694313333438
1046358,2.3125,47.61946926910344
1046359,3.625,46.271786318720046
1046361,1.8125,48.132872297820924
1046362,2.5,47.42694313333438
1046363,2.5,47.42694313333438
1046364,2.25,47.68364464769313
1046366,1.9375,48.004521540641555
1046367,2.875,47.04189086179627
1046368,2.375,47.55529389051375
1046369,3.375,46.528487833078785
1046370,2.8125,47.10606624038596
1046371,3.0,46.9135401046169
1046372,2.0625,47.876170783462186
1046373,4.5,45.37333101846444
1046374,5.625,44.218174203850104
1046375,1.3125,48.64627532653841
1046376,3.25,46.656838590258154
1046377,2.5,47.42694313333438
1046378,4.625,45.24498026128507
1046379,1.9375,48.004521540641555
1046380,2.625,47.298592376155014
1046381,1.0,48.96715221948684
1046382,2.0625,47.876170783462186
1046383,0.5625,49.41637986961464
1046384,2.9375,46.97771548320659
1046385,2.0625,47.876170783462186
1046386,2.8125,47.10606624038596
1046387,2.1875,47.74782002628281
1046388,1.375,48.58209994794873
1046390,0.875,49.09550297666621
1046391,1.875,48.06869691923124
1046392,2.125,47.8119954048725
1046393,2.5,47.42694313333438
1046394,2.875,47.04189086179627
1046397,1.625,48.32539843358998
1046398,1.625,48.32539843358998
1046399,4.625,45.24498026128507
1046400,1.6875,48.2612230550003
1046401,2.875,47.04189086179627
1046402,3.875,46.0150848043613
1046403,1.8125,48.132872297820924
1046404,2.625,47.298592376155014
1046405,1.3125,48.64627532653841
1046406,1.75,48.19704767641061
1046408,1.4375,48.51792456935904
1046409,2.3125,47.61946926910344
1046410,1.5625,48.38957381217967
1046411,3.5,46.400137075899416
1046412,2.625,47.298592376155014
1046414,1.75,48.19704767641061
1046417,3.625,46.271786318720046
1046418,1.9375,48.004521540641555
1046419,2.125,47.8119954048725
1046420,1.625,48.32539843358998
1046421,3.125,46.78518934743753
1046422,1.125,48.838801462307465
1046423,1.25,48.710450705128096
1046424,1.8125,48.132872297820924
1046425,0.8125,49.1596783552559
1046427,4.125,45.758383290002556
1046428,2.5,47.42694313333438
1046429,2.75,47.170241618975645
1046431,2.375,47.55529389051375
1046432,3.0,46.9135401046169
1046433,1.5,48.45374919076936
1046435,4.625,45.24498026128507
1046437,2.5,47.42694313333438
1046438,1.625,48.32539843358998
1046440,1.625,48.32539843358998
1046441,1.75,48.19704767641061
1046442,1.25,48.710450705128096
1046443,3.75,46.14343556154067
1046444,2.3125,47.61946926910344
1046445,3.0,46.9135401046169
1046446,0.9375,49.03132759807652
1046448,2.6875,47.234416997565326
1046449,1.25,48.710450705128096
1046450,4.0,45.88673404718193
1046451,2.5,47.42694313333438
1046452,1.5,48.45374919076936
1046453,5.0,44.85992798974696
1046454,2.875,47.04189086179627
1046455,1.5625,48.38957381217967
1046458,1.25,48.710450705128096
1046459,2.625,47.298592376155014
1046460,2.5625,47.362767754744695
1046461,1.375,48.58209994794873
1046462,1.125,48.838801462307465
1046463,3.0,46.9135401046169
1046464,2.375,47.55529389051375
1046465,3.5,46.400137075899416
1046466,1.375,48.58209994794873
1046469,3.0625,46.84936472602721
1046470,2.625,47.298592376155014
1046471,0.625,49.352204491024956
1046472,0.5625,49.41637986961464
1046473,2.9375,46.97771548320659
1046474,0.75,49.22385373384558
1046475,2.375,47.55529389051375
1046476,2.0,47.94034616205187
1046477,2.6875,47.234416997565326
1046478,2.3125,47.61946926910344
1046479,1.125,48.838801462307465
1046480,4.125,45.758383290002556
1046481,3.25,46.656838590258154
1046482,1.75,48.19704767641061
1046484,5.125,44.73157723256759
1046485,1.5,48.45374919076936
1046487,2.0,47.94034616205187
1046488,3.0625,46.84936472602721
1046489,1.875,48.06869691923124
